mass,Int
2713.743652,3927.14
2713.793701,3782.08
2713.843506,3674.36
2713.893311,3496.69
2713.943115,3469.51
2713.99292,3494.48
2714.042725,3461.25
2714.092529,3407.67
2714.142334,3489.72
2714.192139,3552.15
2714.241943,3563.29
2714.291748,3734.68
2714.341553,3913.9
2714.391357,3998.48
2714.441162,4141.44
2714.490967,4343.21
2714.540772,4337.03
2714.590576,4313.81
2714.640625,4239.11
2714.69043,4070.47
2714.740234,3916.01
2714.790039,3790.1
2714.839844,3653.24
2714.889648,3561.74
2714.939453,3503.89
2714.989258,3445.62
2715.039063,3443.52
2715.088867,3502.95
2715.138672,3459.63
2715.188477,3517.12
2715.238281,3660.66
2715.288086,3785.9
2715.337891,3899.88
2715.387695,4101.59
2715.4375,4205.54
2715.487549,4257.4
2715.537354,4333.39
2715.587158,4302.15
2715.636963,4141.2
2715.686768,4000.59
2715.736572,3923.33
2715.786377,3742.35
2715.836182,3612.58
2715.885986,3560.13
2715.935791,3504.08
2715.985596,3428.09
2716.0354,3441.69
2716.085205,3436.16
2716.13501,3494.9
2716.184815,3571.39
2716.234619,3685.9
2716.284424,3904.21
2716.334473,4160.55
2716.384277,4293.19
2716.434082,4341.2
2716.483887,4434.28
2716.533691,4341.25
2716.583496,4218.91
2716.633301,4121.01
2716.683106,4015.39
2716.73291,3825.64
2716.782715,3737.39
2716.83252,3659.79
2716.882324,3524.99
2716.932129,3432.01
2716.981934,3476.28
2717.031738,3436.63
2717.081543,3418.84
2717.131592,3525.7
2717.181397,3617.33
2717.231201,3733.65
2717.281006,3966.84
2717.330811,4175.42
2717.380615,4378.4
2717.43042,4455
2717.480225,4393.63
2717.530029,4306.58
2717.579834,4264.65
2717.629639,4088.57
2717.679443,3999.93
2717.729248,3910.06
2717.779053,3755.8
2717.828857,3576.96
2717.878662,3532.17
2717.928467,3494.9
2717.978516,3433.09
2718.02832,3449.57
2718.078125,3499.61
2718.12793,3475.41
2718.177734,3567.14
2718.227539,3723.13
2718.277344,3845.08
2718.327148,4019.95
2718.376953,4215.31
2718.426758,4302.37
2718.476563,4317.77
2718.526367,4292.61
2718.576172,4188.55
2718.625977,4134.41
2718.675781,4027.62
2718.725586,3872.17
2718.775391,3723.7
2718.82544,3636.17
2718.875244,3492.6
2718.925049,3470.41
2718.974854,3474.45
2719.024658,3414.24
2719.074463,3396.32
2719.124268,3481.86
2719.174072,3531.98
2719.223877,3593.01
2719.273682,3760.68
2719.323486,3978.7
2719.373291,4070.68
2719.423096,4208.68
2719.4729,4329.28
2719.522705,4276.36
2719.57251,4163.02
2719.622315,4089.3
2719.672363,3971.53
2719.722168,3821.4
2719.771973,3729.09
2719.821777,3568.8
2719.871582,3480.37
2719.921387,3451.98
2719.971191,3416.57
2720.020996,3402
2720.070801,3387.44
2720.120606,3421.51
2720.17041,3412.79
2720.220215,3464.01
2720.27002,3629.49
2720.319824,3713.22
2720.369629,3805.69
2720.419434,4002.05
2720.469238,4149.35
2720.519287,4231.42
2720.569092,4246.47
2720.618897,4205.74
2720.668701,4069.06
2720.718506,3914.83
2720.768311,3860.61
2720.818115,3669.85
2720.86792,3550.64
2720.917725,3496.52
2720.967529,3436.02
2721.017334,3364.83
2721.067139,3421.57
2721.116943,3370.79
2721.166748,3406.77
2721.216553,3482.57
2721.266357,3560.67
2721.316406,3672.44
2721.366211,3849.68
2721.416016,3937.15
2721.46582,4056.53
2721.515625,4223.39
2721.56543,4185.38
2721.615234,4079.24
2721.665039,4042.68
2721.714844,3918.08
2721.764648,3748.99
2721.814453,3642.99
2721.864258,3593.51
2721.914063,3468.31
2721.963867,3401.48
2722.013672,3425.45
2722.063477,3422.7
2722.113281,3389.01
2722.16333,3459.19
2722.213135,3517.62
2722.26294,3599.67
2722.312744,3765.61
2722.362549,3868.59
2722.412354,3999.1
2722.462158,4091.08
2722.511963,4108.05
2722.561768,4125.97
2722.611572,4111.13
2722.661377,3963.71
2722.711182,3850.13
2722.760986,3780.62
2722.810791,3653.45
2722.860596,3497.94
2722.9104,3479.01
2722.960205,3444.42
2723.010254,3395.13
2723.060059,3421.44
2723.109863,3455.38
2723.159668,3451.62
2723.209473,3507.86
2723.259277,3664.32
2723.309082,3752.16
2723.358887,3824.18
2723.408691,3995.56
2723.458496,4039.13
2723.508301,4085.96
2723.558106,4112.47
2723.60791,4042.15
2723.657715,3991.1
2723.70752,3863.34
2723.757324,3692.3
2723.807129,3611.76
2723.857178,3541.59
2723.906982,3448.69
2723.956787,3408.97
2724.006592,3454.15
2724.056397,3412.16
2724.106201,3389
2724.156006,3477.14
2724.205811,3530.82
2724.255615,3575.89
2724.30542,3750.35
2724.355225,3896.26
2724.405029,3937.35
2724.454834,3983.03
2724.504639,4077.9
2724.554443,4061.97
2724.604248,3996.4
2724.654053,3971.51
2724.704102,3860.7
2724.753906,3734.93
2724.803711,3623.5
2724.853516,3512.49
2724.90332,3457.09
2724.953125,3447.54
2725.00293,3388.87
2725.052734,3386.23
2725.102539,3433.31
2725.152344,3435.28
2725.202148,3482.81
2725.251953,3639.91
2725.301758,3684.73
2725.351563,3784.95
2725.401367,3947.66
2725.451172,4020.39
2725.500977,4023.49
2725.551025,4061.54
2725.60083,4044.51
2725.650635,3890.71
2725.70044,3830.35
2725.750244,3762.76
2725.800049,3601.66
2725.849854,3495.86
2725.899658,3484.1
2725.949463,3413.47
2725.999268,3362.18
2726.049072,3406.31
2726.098877,3401.29
2726.148682,3414.36
2726.198486,3479.59
2726.248291,3569.36
2726.298096,3684.26
2726.348145,3837.27
2726.397949,3872.9
2726.447754,3962.4
2726.497559,4048.3
2726.547363,4042.97
2726.597168,3948.33
2726.646973,3945
2726.696777,3838.86
2726.746582,3709.32
2726.796387,3607.75
2726.846191,3562.26
2726.895996,3440.41
2726.945801,3390.68
2726.995606,3417.12
2727.04541,3373.19
2727.095215,3352.25
2727.14502,3436.38
2727.195068,3451.65
2727.244873,3532.94
2727.294678,3674.16
2727.344482,3769.89
2727.394287,3904.49
2727.444092,3993.35
2727.493897,4033.97
2727.543701,4050.77
2727.593506,4037.45
2727.643311,3897.39
2727.693115,3820.21
2727.74292,3757.64
2727.792725,3630.8
2727.842529,3467.19
2727.892334,3466.39
2727.942139,3422.66
2727.991943,3365.87
2728.041992,3399.39
2728.091797,3436.27
2728.141602,3417.31
2728.191406,3446.4
2728.241211,3475.48
2728.291016,3586.57
2728.34082,3688.44
2728.390625,3831.46
2728.44043,4012.95
2728.490234,4090.23
2728.540039,4119.33
2728.589844,4164.73
2728.639648,4078.62
2728.689453,3959.07
2728.739258,3858.27
2728.789063,3708.96
2728.838867,3570.28
2728.888916,3517.84
2728.938721,3419.18
2728.988525,3387.09
2729.03833,3418.37
2729.088135,3381.79
2729.13794,3355.96
2729.187744,3482.04
2729.237549,3527.53
2729.287354,3558.77
2729.337158,3733.45
2729.386963,3920.7
2729.436768,4027.65
2729.486572,4141.7
2729.536377,4265.67
2729.586182,4211.51
2729.635986,4117.4
2729.685791,4046.16
2729.73584,3883.72
2729.785645,3737.73
2729.835449,3635.46
2729.885254,3494.39
2729.935059,3446.12
2729.984863,3434.81
2730.034668,3399.35
2730.084473,3398.82
2730.134277,3452.76
2730.184082,3441.57
2730.233887,3522
2730.283691,3651.78
2730.333496,3758.02
2730.383301,3828.58
2730.433106,4075.37
2730.48291,4223.21
2730.532959,4228.11
2730.582764,4265.91
2730.632568,4209.51
2730.682373,4061.35
2730.732178,3935.03
2730.781982,3835.5
2730.831787,3660.85
2730.881592,3533.07
2730.931397,3494.02
2730.981201,3438.83
2731.031006,3424.64
2731.080811,3440.58
2731.130615,3463.76
2731.18042,3486.49
2731.230225,3531.54
2731.280029,3588.02
2731.329834,3712.61
2731.379883,3897.22
2731.429688,4026.2
2731.479492,4146.15
2731.529297,4232.67
2731.579102,4210.08
2731.628906,4081.67
2731.678711,4038.13
2731.728516,3961.21
2731.77832,3744.45
2731.828125,3649.03
2731.87793,3580.02
2731.927734,3469.66
2731.977539,3413.07
2732.027344,3470.12
2732.077148,3438.77
2732.126953,3464.9
2732.176758,3542.05
2732.226807,3587.4
2732.276611,3656.5
2732.326416,3820.3
2732.376221,3921.44
2732.426025,4013.17
2732.47583,4133.65
2732.525635,4138.21
2732.57544,4109.74
2732.625244,4074.22
2732.675049,3960.91
2732.724854,3869.46
2732.774658,3788.67
2732.824463,3623.85
2732.874268,3506.48
2732.924072,3510.81
2732.973877,3499.04
2733.023682,3406.87
2733.073731,3437.82
2733.123535,3519.84
2733.17334,3516.8
2733.223145,3598.19
2733.272949,3741.87
2733.322754,3846.77
2733.372559,3950.22
2733.422363,4035.59
2733.472168,4098.17
2733.521973,4100.4
2733.571777,4110.73
2733.621582,3991.89
2733.671387,3947.05
2733.721191,3839.39
2733.770996,3719.36
2733.820801,3603.84
2733.870606,3544.07
2733.920654,3447.76
2733.970459,3410.65
2734.020264,3461.39
2734.070068,3464.08
2734.119873,3404.31
2734.169678,3496.34
2734.219482,3581.74
2734.269287,3633.82
2734.319092,3816.74
2734.368897,3928.5
2734.418701,3993
2734.468506,4052.55
2734.518311,4136.29
2734.568115,4032.36
2734.61792,3962.57
2734.667725,3894.57
2734.717529,3798.03
2734.767578,3680.73
2734.817383,3591.83
2734.867188,3535.98
2734.916992,3480.14
2734.966797,3422.45
2735.016602,3416.56
2735.066406,3369.12
2735.116211,3381.9
2735.166016,3411.26
2735.21582,3455.34
2735.265625,3533.79
2735.31543,3659.11
2735.365234,3767.2
2735.415039,3862.3
2735.464844,4014.71
2735.514648,4112.59
2735.564697,4076.03
2735.614502,4062.44
2735.664307,4029.47
2735.714111,3851.81
2735.763916,3717.29
2735.813721,3665.38
2735.863525,3561.05
2735.91333,3430.03
2735.963135,3442.63
2736.01294,3374.52
2736.062744,3364.69
2736.112549,3390.3
2736.162354,3389.78
2736.212158,3440.79
2736.261963,3532.66
2736.311768,3622.46
2736.361572,3722.54
2736.411621,3928.51
2736.461426,3980.84
2736.511231,4084.08
2736.561035,4143.67
2736.61084,4074.71
2736.660645,3913.94
2736.710449,3833.13
2736.760254,3751.62
2736.810059,3580.2
2736.859863,3507.99
2736.909668,3485.79
2736.959473,3389.21
2737.009277,3363.62
2737.059082,3414.64
2737.108887,3396.07
2737.158691,3394.34
2737.208496,3468.77
2737.258545,3532.6
2737.30835,3641.94
2737.358154,3769.51
2737.407959,3854.46
2737.457764,4009.89
2737.507568,4090.52
2737.557373,4094.74
2737.607178,4003.27
2737.656982,3952.75
2737.706787,3768.4
2737.756592,3669.75
2737.806397,3624.84
2737.856201,3510.47
2737.906006,3407.32
2737.955811,3416.6
2738.005615,3389.19
2738.05542,3340.19
2738.105469,3388.85
2738.155273,3471.17
2738.205078,3477.03
2738.254883,3557.09
2738.304688,3784.38
2738.354492,3852.03
2738.404297,3938.65
2738.454102,4061.73
2738.503906,4106.55
2738.553711,4102.52
2738.603516,4084.71
2738.65332,3923.02
2738.703125,3819.81
2738.75293,3723.27
2738.802734,3593.76
2738.852539,3483.71
2738.902344,3459.29
2738.952393,3375.95
2739.002197,3368.05
2739.052002,3425.05
2739.101807,3405.9
2739.151611,3387.83
2739.201416,3537.63
2739.251221,3642.38
2739.301025,3765.78
2739.35083,3949.01
2739.400635,4091.39
2739.45044,4101.53
2739.500244,4084.05
2739.550049,4120.12
2739.599854,4019.2
2739.649658,3901.61
2739.699463,3851.57
2739.749512,3706.41
2739.799316,3567.96
2739.849121,3514.46
2739.898926,3433.73
2739.948731,3385.81
2739.998535,3369.77
2740.04834,3324.69
2740.098145,3356.19
2740.147949,3442.71
2740.197754,3480.61
2740.247559,3609.85
2740.297363,3781.29
2740.347168,3905.91
2740.396973,3977.71
2740.446777,4097.62
2740.496582,4134.43
2740.546387,4058.6
2740.596436,4017.43
2740.64624,3954.19
2740.696045,3867.71
2740.74585,3781.22
2740.795654,3674.57
2740.845459,3604.11
2740.895264,3493.76
2740.945068,3391.06
2740.994873,3395.62
2741.044678,3375.89
2741.094482,3330.04
2741.144287,3369.26
2741.194092,3411.03
2741.243897,3459.24
2741.293701,3575.08
2741.343506,3672.22
2741.393311,3798.83
2741.443359,4014.42
2741.493164,4009.1
2741.542969,4051.01
2741.592773,4081.64
2741.642578,3990.87
2741.692383,3841.63
2741.742188,3795.98
2741.791992,3677.47
2741.841797,3538.38
2741.891602,3474.8
2741.941406,3450.7
2741.991211,3354.7
2742.041016,3334.94
2742.09082,3366.54
2742.140625,3358.76
2742.19043,3355.56
2742.240234,3480.45
2742.290283,3560.1
2742.340088,3635.37
2742.389893,3811.22
2742.439697,3915.32
2742.489502,4017.65
2742.539307,4054.71
2742.589111,4013.38
2742.638916,3940.84
2742.688721,3910.28
2742.738525,3712.73
2742.78833,3630.02
2742.838135,3568.68
2742.88794,3462.47
2742.937744,3361.35
2742.987549,3395.87
2743.037354,3376.53
2743.087158,3338.6
2743.137207,3360.28
2743.187012,3434.47
2743.236816,3428.58
2743.286621,3534.24
2743.336426,3666.64
2743.386231,3808.87
2743.436035,3913.51
2743.48584,4034.87
2743.535645,4073.76
2743.585449,4077.65
2743.635254,4043.14
2743.685059,3879.04
2743.734863,3741.74
2743.784668,3648.38
2743.834473,3490.89
2743.884277,3437.36
2743.934082,3398.5
2743.984131,3336.91
2744.033936,3331.34
2744.08374,3394.12
2744.133545,3405.98
2744.18335,3360.84
2744.233154,3487.25
2744.282959,3560.08
2744.332764,3661.33
2744.382568,3798.36
2744.432373,3961.58
2744.482178,4023.19
2744.531982,4122.88
2744.581787,4161.78
2744.631592,4044.95
2744.681397,3855.64
2744.731201,3768.83
2744.78125,3621.5
2744.831055,3516.44
2744.880859,3487.3
2744.930664,3407.26
2744.980469,3369.51
2745.030273,3394.86
2745.080078,3357.04
2745.129883,3385.66
2745.179688,3458.9
2745.229492,3435.02
2745.279297,3541.57
2745.329102,3692.14
2745.378906,3805.89
2745.428711,3885.51
2745.478516,4056.69
2745.52832,4140.4
2745.578125,4110.89
2745.628174,4034.8
2745.677979,3952.37
2745.727783,3800.55
2745.777588,3642.08
2745.827393,3596.92
2745.877197,3517.91
2745.927002,3473.61
2745.976807,3429.31
2746.026611,3431.13
2746.076416,3380.54
2746.126221,3354.51
2746.176025,3419.35
2746.22583,3432.77
2746.275635,3469.73
2746.32544,3570.83
2746.375244,3660.15
2746.425049,3786.28
2746.475098,3931.54
2746.524902,3982.2
2746.574707,4080.24
2746.624512,4153.37
2746.674316,4048.49
2746.724121,3904.25
2746.773926,3867.75
2746.823731,3738.39
2746.873535,3630.14
2746.92334,3584.52
2746.973145,3549.22
2747.022949,3448.95
2747.072754,3442.94
2747.122559,3502.13
2747.172363,3472.49
2747.222168,3475.1
2747.271973,3588.07
2747.322022,3673.48
2747.371826,3751.96
2747.421631,3882.41
2747.471436,3943.24
2747.52124,4025.02
2747.571045,4129.12
2747.62085,4058.24
2747.670654,3997.3
2747.720459,3947.45
2747.770264,3795.22
2747.820068,3720.47
2747.869873,3702.81
2747.919678,3614.44
2747.969482,3487.29
2748.019287,3480.04
2748.069092,3487.63
2748.118897,3452.09
2748.168945,3509.92
2748.21875,3597.28
2748.268555,3647.21
2748.318359,3750.05
2748.368164,3871.49
2748.417969,3955.94
2748.467773,4026.47
2748.517578,4100.37
2748.567383,4114.42
2748.617188,4023.27
2748.666992,3967.33
2748.716797,3839.45
2748.766602,3785.65
2748.816406,3680.26
2748.866211,3594.16
2748.916016,3511.48
2748.966065,3473.96
2749.015869,3397.91
2749.065674,3410.15
2749.115479,3481.03
2749.165283,3493.42
2749.215088,3487.53
2749.264893,3649.07
2749.314697,3756.2
2749.364502,3802.45
2749.414307,3939.75
2749.464111,4070.1
2749.513916,4051.42
2749.563721,4039.2
2749.613525,4020.08
2749.66333,3907.85
2749.713135,3776.39
2749.76294,3689.72
2749.812988,3601.18
2749.862793,3497.9
2749.912598,3473.37
2749.962402,3405.51
2750.012207,3398.07
2750.062012,3405.31
2750.111816,3407.66
2750.161621,3440.1
2750.211426,3531.71
2750.261231,3572.56
2750.311035,3668.49
2750.36084,3874.27
2750.410645,3952
2750.460449,3982.19
2750.510254,4081.29
2750.560059,4069.18
2750.609863,3952.95
2750.659912,3901.34
2750.709717,3849.72
2750.759522,3783
2750.809326,3606.69
2750.859131,3516.38
2750.908936,3508.81
2750.95874,3415.34
2751.008545,3377.04
2751.05835,3368.87
2751.108154,3371.96
2751.157959,3388.13
2751.207764,3449.68
2751.257568,3520.54
2751.307373,3630.3
2751.357178,3794.12
2751.406982,3880.09
2751.456787,3997.2
2751.506836,4124.37
2751.556641,4113.74
2751.606445,4061.06
2751.65625,4020.28
2751.706055,3862.96
2751.755859,3680.42
2751.805664,3618.27
2751.855469,3529.74
2751.905273,3421.29
2751.955078,3392.12
2752.004883,3416.1
2752.054688,3357.8
2752.104492,3350.25
2752.154297,3440.85
2752.204102,3464.28
2752.253906,3509.56
2752.303711,3663.91
2752.35376,3822.25
2752.403565,3926.31
2752.453369,4066.79
2752.503174,4108.27
2752.552979,4109.46
2752.602783,4066.69
2752.652588,3934.11
2752.702393,3836.16
2752.752197,3756.5
2752.802002,3581.67
2752.851807,3473.99
2752.901611,3478.73
2752.951416,3415.65
2753.001221,3327.7
2753.051025,3377.22
2753.10083,3397.64
2753.150635,3373.13
2753.200684,3477.08
2753.250488,3614.91
2753.300293,3708.47
2753.350098,3897.27
2753.399902,4205.55
2753.449707,4413.26
2753.499512,4553.44
2753.549316,4549.26
2753.599121,4330.59
2753.648926,4120.87
2753.698731,3981.69
2753.748535,3769.6
2753.79834,3635.86
2753.848145,3522.33
2753.897949,3456.49
2753.947754,3394.28
2753.997803,3407.63
2754.047607,3354.95
2754.097412,3379.54
2754.147217,3452.15
2754.197022,3490.21
2754.246826,3595.96
2754.296631,3834.15
2754.346436,4059.24
2754.39624,4302.81
2754.446045,4596.24
2754.49585,4887.89
2754.545654,4682.22
2754.595459,4454.78
2754.645264,4258.8
2754.695068,4016.06
2754.744873,3801.19
2754.794678,3680.57
2754.844727,3546.53
2754.894531,3445.41
2754.944336,3433.3
2754.994141,3373.49
2755.043945,3363.42
2755.09375,3353.35
2755.143555,3400.52
2755.193359,3415.01
2755.243164,3485.93
2755.292969,3646.21
2755.342773,3781.11
2755.392578,4011.85
2755.442383,4289.3
2755.492188,4528.8
2755.541992,4637.31
2755.591797,4577.49
2755.641602,4418.47
2755.69165,4191.42
2755.741455,3978.59
2755.79126,3848.53
2755.841065,3620.83
2755.890869,3521.14
2755.940674,3481.78
2755.990479,3422.06
2756.040283,3333.77
2756.090088,3370.89
2756.139893,3376
2756.189697,3381.12
2756.239502,3509
2756.289307,3563.31
2756.339111,3757.48
2756.388916,3923.13
2756.438721,4079.32
2756.488525,4257.13
2756.538574,4407.61
2756.588379,4335.04
2756.638184,4210.95
2756.687988,4075.21
2756.737793,3893.25
2756.787598,3702.89
2756.837402,3604.36
2756.887207,3531.05
2756.937012,3415.15
2756.986816,3377.45
2757.036621,3405.3
2757.086426,3375.58
2757.136231,3355.62
2757.186035,3448.43
2757.23584,3453.19
2757.285645,3525.39
2757.335449,3667.83
2757.385498,3812.59
2757.435303,3929.01
2757.485107,4110.59
2757.534912,4169.9
2757.584717,4132.06
2757.634522,4051.29
2757.684326,3923.44
2757.734131,3780.99
2757.783936,3654.83
2757.83374,3488.96
2757.883545,3458.83
2757.93335,3426.91
2757.983154,3360.07
2758.032959,3304.74
2758.082764,3347.28
2758.132568,3373.96
2758.182617,3366.95
2758.232422,3464.91
2758.282227,3571.38
2758.332031,3608.49
2758.381836,3750.23
2758.431641,3906.47
2758.481445,3947.82
2758.53125,4007.36
2758.581055,4019.54
2758.630859,3920.3
2758.680664,3792.4
2758.730469,3680.2
2758.780273,3543.18
2758.830078,3476.52
2758.879883,3418.16
2758.929688,3350.32
2758.979492,3310.27
2759.029541,3335.89
2759.079346,3309.26
2759.12915,3314.86
2759.178955,3365.61
2759.22876,3416.33
2759.278565,3459.07
2759.328369,3471.56
2759.378174,3643.73
2759.427979,3775.44
2759.477783,3810.83
2759.527588,3935.18
2759.577393,4058.43
2759.627197,3939.34
2759.677002,3886.3
2759.726807,3825.44
2759.776611,3659.37
2759.826416,3558.05
2759.876465,3472.25
2759.92627,3423.48
2759.976074,3340.64
2760.025879,3352.22
2760.075684,3323.26
2760.125488,3338.15
2760.175293,3376.32
2760.225098,3382.9
2760.274902,3486.7
2760.324707,3650.56
2760.374512,3740.22
2760.424316,3895.88
2760.474121,4048.13
2760.523926,4050.8
2760.573731,4029.14
2760.623535,4008.2
2760.67334,3953.05
2760.723389,3775.35
2760.773193,3689.85
2760.822998,3602.17
2760.872803,3471.02
2760.922607,3383.1
2760.972412,3424.74
2761.022217,3352.58
2761.072022,3318.15
2761.121826,3370.84
2761.171631,3430.37
2761.221436,3430.53
2761.27124,3582.02
2761.321045,3683.64
2761.37085,3867.16
2761.420654,4008.07
2761.470459,4050.61
2761.520264,4039.56
2761.570313,4074.41
2761.620117,3979.69
2761.669922,3890.89
2761.719727,3818.29
2761.769531,3653.8
2761.819336,3516.38
2761.869141,3494.01
2761.918945,3441.33
2761.96875,3349.44
2762.018555,3356.09
2762.068359,3354.19
2762.118164,3330.67
2762.167969,3397.53
2762.217773,3501.12
2762.267578,3563.43
2762.317383,3653.29
2762.367188,3867.53
2762.417236,3973.35
2762.467041,4008.06
2762.516846,4057.43
2762.56665,4003.52
2762.616455,3944.07
2762.66626,3819.67
2762.716065,3742.03
2762.765869,3589.49
2762.815674,3553.8
2762.865479,3422.1
2762.915283,3373.8
2762.965088,3395.98
2763.014893,3349.72
2763.064697,3322.98
2763.114502,3336.02
2763.164307,3349.07
2763.214356,3437.84
2763.26416,3434.39
2763.313965,3564.8
2763.36377,3740.33
2763.413574,3824.31
2763.463379,3957.29
2763.513184,4040.96
2763.562988,4038.63
2763.612793,4043.31
2763.662598,4065.91
2763.712402,4008.95
2763.762207,3814.9
2763.812012,3686.95
2763.861816,3538.41
2763.911621,3434.34
2763.961426,3395.11
2764.011231,3339.64
2764.061279,3334.64
2764.111084,3344.42
2764.160889,3330.35
2764.210693,3392.29
2764.260498,3527.47
2764.310303,3599.62
2764.360107,3656.52
2764.409912,3849.49
2764.459717,3993.88
2764.509522,4005.87
2764.559326,4076.18
2764.609131,4132.04
2764.658936,4101.83
2764.70874,3994.46
2764.758545,3903
2764.80835,3693.54
2764.858154,3543.87
2764.908203,3473.51
2764.958008,3399.64
2765.007813,3319.07
2765.057617,3340.77
2765.107422,3358.92
2765.157227,3376.13
2765.207031,3436.63
2765.256836,3503.88
2765.306641,3584.09
2765.356445,3743.16
2765.40625,3811.79
2765.456055,3938.53
2765.505859,4037.51
2765.555664,4078.12
2765.605469,4030.19
2765.655273,4054.23
2765.705078,3967.85
2765.755127,3762.81
2765.804932,3636.62
2765.854736,3576.13
2765.904541,3462.7
2765.954346,3366.98
2766.00415,3404.59
2766.053955,3366.23
2766.10376,3350.18
2766.153565,3401.09
2766.203369,3440.72
2766.253174,3476.13
2766.302979,3621.2
2766.352783,3700.31
2766.402588,3833.62
2766.452393,3926.43
2766.502197,3965.52
2766.552002,3990.75
2766.602051,4029.31
2766.651856,3928.13
2766.70166,3805.77
2766.751465,3735.41
2766.80127,3665.54
2766.851074,3595.65
2766.900879,3450.62
2766.950684,3450.12
2767.000488,3397.11
2767.050293,3340.13
2767.100098,3349.5
2767.149902,3388.12
2767.199707,3365.84
2767.249512,3419.21
2767.299316,3545.56
2767.349121,3626.36
2767.39917,3697.5
2767.448975,3853.52
2767.498779,3917.26
2767.548584,3926.98
2767.598389,3961.96
2767.648193,3902.52
2767.697998,3835.55
2767.747803,3741.83
2767.797607,3642.39
2767.847412,3531.19
2767.897217,3461.92
2767.947022,3372.36
2767.996826,3339.67
2768.046631,3383.22
2768.096436,3372.62
2768.14624,3319.98
2768.196045,3381.36
2768.246094,3440.32
2768.295898,3494.11
2768.345703,3612.42
2768.395508,3772.83
2768.445313,3822.77
2768.495117,3896.03
2768.544922,3973.39
2768.594727,3957.64
2768.644531,3892.65
2768.694336,3831.14
2768.744141,3743.35
2768.793945,3612.96
2768.84375,3573.33
2768.893555,3463.5
2768.943359,3429.46
2768.993164,3379.5
2769.042969,3333.75
2769.093018,3319.06
2769.142822,3368.71
2769.192627,3359.58
2769.242432,3436.04
2769.292236,3573.37
2769.342041,3655.05
2769.391846,3742.44
2769.44165,3939.63
2769.491455,4063.76
2769.54126,4068.85
2769.591065,4135.79
2769.640869,4132.53
2769.690674,3966.25
2769.740479,3793.08
2769.790283,3727.88
2769.840088,3588.3
2769.889893,3484.38
2769.939941,3433.47
2769.989746,3403.9
2770.039551,3365.78
2770.089356,3402.43
2770.13916,3381.63
2770.188965,3420.82
2770.23877,3514.24
2770.288574,3591.23
2770.338379,3635.59
2770.388184,3679.95
2770.437988,3850.41
2770.487793,3944.52
2770.537598,4081.13
2770.587402,4238.39
2770.637207,4204.65
2770.687012,4083.92
2770.736816,4023.9
2770.786865,3847.04
2770.83667,3687.6
2770.886475,3583.23
2770.936279,3550.81
2770.986084,3421.02
2771.035889,3365.15
2771.085693,3413.57
2771.135498,3371.72
2771.185303,3375.94
2771.235107,3455.99
2771.284912,3524.21
2771.334717,3576.44
2771.384522,3720.76
2771.434326,3827.23
2771.484131,3947.59
2771.533936,4070.66
2771.58374,4150.29
2771.633789,4107.52
2771.683594,4075.56
2771.733398,3888.8
2771.783203,3767.77
2771.833008,3674.18
2771.882813,3519.31
2771.932617,3420.78
2771.982422,3408.33
2772.032227,3403.52
2772.082031,3352.91
2772.131836,3379.88
2772.181641,3416.55
2772.231445,3437.96
2772.28125,3501.44
2772.331055,3640.42
2772.380859,3689.33
2772.430908,3795.33
2772.480713,3924.71
2772.530518,4032.91
2772.580322,4050.49
2772.630127,4079.57
2772.679932,3961
2772.729736,3846.67
2772.779541,3690.97
2772.829346,3567.92
2772.87915,3471.69
2772.928955,3433.36
2772.97876,3335.96
2773.028565,3350.36
2773.078369,3394.11
2773.128174,3371.53
2773.177979,3369.89
2773.227783,3475.57
2773.277832,3537.2
2773.327637,3597.57
2773.377441,3727.65
2773.427246,3863.57
2773.477051,3930.64
2773.526856,3983.53
2773.57666,4058.64
2773.626465,3961.04
2773.67627,3829.16
2773.726074,3795.81
2773.775879,3762.45
2773.825684,3620.73
2773.875488,3499.98
2773.925293,3450.83
2773.975098,3383.56
2774.024902,3363.93
2774.074707,3345.48
2774.124756,3302.8
2774.174561,3329.71
2774.224365,3407.97
2774.27417,3445.77
2774.323975,3547.68
2774.373779,3665.59
2774.423584,3807.05
2774.473389,3862.46
2774.523193,4091.12
2774.572998,4166.07
2774.622803,4207.84
2774.672607,4238.37
2774.722412,4230.8
2774.772217,3935.92
2774.822022,3735.17
2774.871826,3636.81
2774.921631,3484.79
2774.97168,3393.6
2775.021484,3405.32
2775.071289,3357.19
2775.121094,3345.96
2775.170898,3391.38
2775.220703,3390.64
2775.270508,3487.39
2775.320313,3621.35
2775.370117,3733.85
2775.419922,3949.63
2775.469727,4219.87
2775.519531,4390.89
2775.569336,4517.44
2775.619141,4592.15
2775.668945,4545.54
2775.71875,4312.74
2775.768555,4074.47
2775.818604,3819.54
2775.868408,3618.44
2775.918213,3534.65
2775.968018,3492.37
2776.017822,3383.95
2776.067627,3357.63
2776.117432,3393.64
2776.167236,3434.69
2776.217041,3430.16
2776.266846,3550.93
2776.31665,3670.51
2776.366455,3803.16
2776.41626,4040.83
2776.466065,4302.63
2776.515869,4531.06
2776.565674,4568.56
2776.615723,4507.99
2776.665527,4407.18
2776.715332,4250.17
2776.765137,3922.72
2776.814941,3712.14
2776.864746,3590.51
2776.914551,3481.82
2776.964356,3421.39
2777.01416,3360.96
2777.063965,3380.99
2777.11377,3395.8
2777.163574,3347.32
